year,month,day,정석학술정보관,H-M MAIN,HO-M MAIN,HN-M MAIN,본관,5호남관,김현태 인하드림센터,"9호관,평생교육원",60주년,서호관,하이테크센터,로스쿨관,학생회관,"2호남관, 4호관",5호북관,"2호북관,2북신관",인하드림센터 3관,5호동관
2023,4,1,2474.0,915.0,434.0,938.0,95.0,214.0,25.0,221.0,378.0,103.0,253.0,95.0,141.0,268.0,189.0,268.0,12.0,212.0
2023,4,2,2306.0,908.0,393.0,989.0,109.0,216.0,24.0,170.0,391.0,102.0,249.0,86.0,117.0,278.0,219.0,278.0,13.0,215.0
2023,4,3,3634.0,1442.0,644.0,1310.0,237.0,311.0,53.0,254.0,574.0,157.0,344.0,139.0,244.0,381.0,246.0,381.0,12.0,330.0
2023,4,4,3526.0,1400.0,661.0,1253.0,234.0,298.0,49.0,239.0,525.0,145.0,337.0,119.0,245.0,364.0,227.0,364.0,14.0,327.0
2023,4,5,3742.0,1485.0,686.0,1343.0,222.0,309.0,53.0,300.0,531.0,180.0,346.0,124.0,275.0,394.0,238.0,394.0,24.0,367.0
2023,4,6,3783.0,1494.0,712.0,1333.0,252.0,271.0,49.0,311.0,541.0,181.0,347.0,119.0,287.0,415.0,202.0,415.0,32.0,362.0
2023,4,7,3502.0,1318.0,678.0,1274.0,221.0,241.0,49.0,282.0,499.0,146.0,332.0,126.0,279.0,383.0,243.0,383.0,12.0,316.0
2023,4,8,2608.0,947.0,435.0,1011.0,92.0,193.0,31.0,219.0,402.0,127.0,241.0,116.0,148.0,283.0,223.0,283.0,11.0,227.0
2023,4,9,2396.0,925.0,420.0,1017.0,107.0,180.0,26.0,189.0,407.0,132.0,247.0,89.0,125.0,293.0,222.0,293.0,11.0,240.0
2023,4,10,3662.0,1426.0,679.0,1336.0,250.0,268.0,54.0,277.0,521.0,185.0,324.0,149.0,275.0,411.0,194.0,411.0,14.0,368.0
2023,4,11,3884.0,1497.0,723.0,1401.0,251.0,283.0,51.0,298.0,551.0,189.0,354.0,133.0,291.0,413.0,205.0,413.0,35.0,385.0
2023,4,12,3679.0,1414.0,686.0,1320.0,257.0,255.0,60.0,306.0,521.0,175.0,326.0,130.0,280.0,398.0,194.0,398.0,14.0,374.0
2023,4,13,3676.0,1423.0,659.0,1357.0,265.0,249.0,52.0,301.0,518.0,174.0,329.0,153.0,263.0,402.0,202.0,402.0,14.0,379.0
2023,4,14,3424.0,1312.0,640.0,1205.0,246.0,238.0,45.0,266.0,507.0,149.0,322.0,132.0,260.0,372.0,204.0,372.0,11.0,323.0
2023,4,15,2651.0,983.0,450.0,1096.0,102.0,201.0,29.0,234.0,390.0,124.0,249.0,100.0,151.0,303.0,221.0,303.0,11.0,251.0
2023,4,16,2491.0,957.0,440.0,1055.0,108.0,191.0,30.0,210.0,398.0,126.0,259.0,92.0,130.0,307.0,212.0,307.0,12.0,252.0
2023,4,17,3589.0,1365.0,679.0,1338.0,232.0,245.0,52.0,263.0,509.0,169.0,330.0,129.0,280.0,403.0,239.0,403.0,14.0,353.0
2023,4,18,3669.0,1413.0,659.0,1364.0,270.0,260.0,53.0,264.0,524.0,183.0,319.0,127.0,274.0,407.0,242.0,407.0,16.0,353.0
2023,4,19,3483.0,1269.0,640.0,1309.0,227.0,238.0,69.0,241.0,492.0,167.0,339.0,114.0,243.0,399.0,238.0,399.0,12.0,330.0
2023,4,20,3497.0,1307.0,639.0,1293.0,224.0,236.0,58.0,242.0,512.0,162.0,328.0,140.0,245.0,387.0,242.0,387.0,14.0,329.0
2023,4,21,3260.0,1230.0,590.0,1209.0,204.0,226.0,61.0,224.0,502.0,146.0,301.0,107.0,234.0,366.0,245.0,366.0,13.0,309.0
2023,4,22,2439.0,910.0,412.0,956.0,95.0,175.0,27.0,194.0,410.0,108.0,217.0,124.0,146.0,263.0,214.0,263.0,11.0,215.0
2023,4,23,2311.0,858.0,418.0,972.0,105.0,165.0,26.0,170.0,393.0,111.0,226.0,104.0,122.0,275.0,214.0,275.0,12.0,217.0
2023,4,24,3563.0,1364.0,637.0,1327.0,213.0,244.0,63.0,233.0,571.0,158.0,321.0,137.0,247.0,386.0,250.0,386.0,15.0,342.0
2023,4,25,3729.0,1390.0,676.0,1391.0,242.0,251.0,65.0,259.0,525.0,174.0,328.0,134.0,287.0,390.0,247.0,390.0,12.0,356.0
2023,4,26,3702.0,1390.0,664.0,1383.0,244.0,241.0,71.0,279.0,522.0,180.0,321.0,113.0,993.0,402.0,253.0,402.0,13.0,374.0
2023,4,27,3631.0,1369.0,653.0,1328.0,223.0,242.0,65.0,250.0,531.0,171.0,333.0,144.0,261.0,386.0,237.0,386.0,16.0,353.0
2023,4,28,2624.0,974.0,499.0,1130.0,97.0,193.0,53.0,183.0,431.0,140.0,273.0,88.0,182.0,329.0,236.0,329.0,11.0,249.0
2023,4,29,2464.0,920.0,412.0,981.0,90.0,170.0,25.0,219.0,404.0,116.0,244.0,87.0,153.0,282.0,208.0,282.0,17.0,220.0
2023,4,30,2294.0,848.0,398.0,999.0,92.0,162.0,24.0,168.0,393.0,119.0,235.0,83.0,118.0,290.0,218.0,290.0,13.0,234.0
2023,5,1,3509.0,1325.0,633.0,1304.0,222.0,247.0,47.0,265.0,511.0,173.0,325.0,143.0,258.0,393.0,216.0,393.0,14.0,351.0
2023,5,2,3522.0,1344.0,640.0,1296.0,233.0,249.0,61.0,244.0,529.0,173.0,325.0,134.0,257.0,394.0,201.0,394.0,12.0,353.0
2023,5,3,3581.0,1364.0,639.0,1291.0,223.0,258.0,60.0,248.0,559.0,164.0,336.0,139.0,238.0,403.0,229.0,403.0,12.0,334.0
2023,5,4,3633.0,1388.0,656.0,1324.0,198.0,243.0,62.0,266.0,574.0,164.0,353.0,136.0,242.0,404.0,216.0,404.0,11.0,352.0
2023,5,5,2321.0,908.0,404.0,949.0,106.0,180.0,36.0,163.0,417.0,120.0,253.0,77.0,124.0,296.0,179.0,296.0,10.0,200.0
2023,5,6,2404.0,902.0,405.0,901.0,91.0,181.0,25.0,191.0,405.0,124.0,226.0,82.0,135.0,279.0,174.0,279.0,10.0,200.0
2023,5,7,2230.0,878.0,398.0,942.0,96.0,161.0,22.0,165.0,417.0,125.0,237.0,85.0,126.0,280.0,181.0,280.0,11.0,207.0
2023,5,8,3566.0,1393.0,630.0,1293.0,219.0,256.0,81.0,249.0,565.0,165.0,320.0,131.0,256.0,405.0,207.0,405.0,12.0,323.0
2023,5,9,3591.0,1425.0,632.0,1268.0,219.0,265.0,70.0,253.0,580.0,162.0,327.0,137.0,240.0,394.0,212.0,394.0,12.0,324.0
2023,5,10,3653.0,1483.0,641.0,1260.0,214.0,301.0,80.0,271.0,595.0,179.0,346.0,122.0,238.0,377.0,228.0,377.0,14.0,340.0
2023,5,11,3787.0,1506.0,661.0,1309.0,226.0,283.0,71.0,278.0,633.0,154.0,338.0,139.0,249.0,395.0,225.0,395.0,12.0,349.0
2023,5,12,3469.0,1355.0,612.0,1237.0,198.0,274.0,70.0,240.0,549.0,149.0,329.0,103.0,229.0,365.0,240.0,365.0,13.0,320.0
2023,5,13,2725.0,1045.0,442.0,1010.0,111.0,190.0,39.0,235.0,492.0,123.0,259.0,105.0,144.0,277.0,178.0,277.0,10.0,269.0
2023,5,14,2416.0,998.0,407.0,1010.0,113.0,221.0,41.0,162.0,444.0,122.0,250.0,85.0,122.0,296.0,220.0,296.0,12.0,237.0
2023,5,15,4062.0,1594.0,739.0,1405.0,215.0,339.0,81.0,288.0,651.0,160.0,444.0,120.0,243.0,406.0,221.0,406.0,15.0,373.0
2023,5,16,4537.0,1848.0,776.0,1565.0,233.0,403.0,76.0,362.0,767.0,162.0,408.0,151.0,259.0,476.0,243.0,476.0,13.0,426.0
2023,5,17,4931.0,2039.0,927.0,1694.0,243.0,502.0,91.0,419.0,753.0,175.0,546.0,156.0,334.0,519.0,273.0,519.0,13.0,492.0
2023,5,18,4659.0,1878.0,882.0,1585.0,232.0,422.0,69.0,399.0,745.0,184.0,474.0,151.0,303.0,505.0,239.0,505.0,13.0,471.0
2023,5,19,4465.0,1721.0,858.0,1519.0,216.0,376.0,75.0,376.0,683.0,161.0,465.0,152.0,302.0,484.0,247.0,484.0,12.0,422.0
2023,5,20,3176.0,1228.0,484.0,1110.0,115.0,269.0,38.0,290.0,558.0,128.0,273.0,100.0,182.0,337.0,197.0,337.0,12.0,284.0
2023,5,21,2534.0,1013.0,442.0,1023.0,106.0,229.0,30.0,197.0,438.0,128.0,255.0,103.0,128.0,323.0,190.0,323.0,12.0,239.0
2023,5,22,4587.0,1838.0,852.0,1538.0,223.0,431.0,78.0,392.0,716.0,162.0,468.0,163.0,299.0,467.0,257.0,467.0,13.0,443.0
2023,5,23,4771.0,1924.0,853.0,1604.0,233.0,448.0,66.0,373.0,758.0,185.0,459.0,165.0,297.0,487.0,246.0,487.0,14.0,476.0
2023,5,24,4612.0,1864.0,827.0,1557.0,231.0,424.0,81.0,383.0,729.0,165.0,448.0,144.0,278.0,467.0,243.0,467.0,16.0,448.0
2023,5,25,4683.0,1950.0,838.0,1625.0,226.0,458.0,78.0,410.0,720.0,173.0,469.0,169.0,284.0,481.0,279.0,481.0,13.0,460.0
2023,5,26,4527.0,1776.0,855.0,1502.0,246.0,404.0,74.0,359.0,670.0,155.0,477.0,141.0,302.0,482.0,227.0,482.0,12.0,412.0
2023,5,27,2687.0,1027.0,471.0,1080.0,97.0,253.0,34.0,215.0,440.0,118.0,270.0,107.0,149.0,329.0,188.0,329.0,11.0,257.0
2023,5,28,2603.0,1015.0,448.0,1070.0,111.0,240.0,39.0,201.0,446.0,134.0,265.0,102.0,134.0,332.0,182.0,332.0,10.0,252.0
2023,5,29,3429.0,1399.0,670.0,1317.0,135.0,377.0,41.0,307.0,548.0,134.0,418.0,140.0,177.0,394.0,215.0,394.0,12.0,351.0
2023,5,30,5463.0,2298.0,954.0,1844.0,263.0,548.0,73.0,510.0,851.0,208.0,513.0,175.0,327.0,571.0,265.0,571.0,14.0,534.0
2023,5,31,5099.0,2128.0,907.0,1716.0,278.0,524.0,86.0,467.0,796.0,185.0,482.0,158.0,317.0,524.0,257.0,524.0,15.0,498.0
2023,6,1,5007.0,2112.0,907.0,1632.0,241.0,490.0,84.0,496.0,804.0,185.0,486.0,162.0,333.0,489.0,287.0,489.0,30.0,479.0
2023,6,2,4598.0,1857.0,841.0,1532.0,292.0,427.0,91.0,377.0,686.0,169.0,439.0,158.0,314.0,486.0,247.0,486.0,13.0,411.0
2023,6,3,3544.0,1429.0,619.0,1214.0,105.0,341.0,48.0,371.0,577.0,127.0,376.0,110.0,191.0,369.0,208.0,369.0,11.0,328.0
2023,6,4,3233.0,1341.0,588.0,1210.0,98.0,342.0,54.0,307.0,525.0,131.0,389.0,103.0,160.0,370.0,216.0,370.0,11.0,310.0
2023,6,5,4865.0,1955.0,858.0,1616.0,239.0,476.0,89.0,416.0,724.0,176.0,461.0,156.0,297.0,510.0,248.0,510.0,13.0,446.0
2023,6,6,3381.0,1395.0,652.0,1280.0,120.0,366.0,52.0,327.0,558.0,134.0,392.0,129.0,174.0,405.0,225.0,405.0,12.0,325.0
2023,6,7,4932.0,2047.0,872.0,1614.0,245.0,495.0,96.0,434.0,758.0,176.0,454.0,153.0,311.0,472.0,251.0,472.0,28.0,479.0
2023,6,8,4601.0,1880.0,846.0,1543.0,301.0,438.0,98.0,392.0,683.0,164.0,437.0,162.0,308.0,481.0,258.0,481.0,13.0,423.0
2023,6,9,4665.0,1909.0,853.0,1604.0,228.0,422.0,93.0,397.0,749.0,162.0,468.0,153.0,290.0,492.0,259.0,492.0,23.0,424.0
2023,6,10,3545.0,1420.0,596.0,1221.0,106.0,348.0,42.0,349.0,690.0,133.0,373.0,97.0,194.0,389.0,212.0,389.0,29.0,339.0
2023,6,11,3366.0,1397.0,580.0,1301.0,101.0,379.0,44.0,312.0,601.0,131.0,377.0,99.0,146.0,417.0,212.0,417.0,10.0,303.0
2023,6,12,4774.0,1888.0,869.0,1616.0,258.0,438.0,101.0,344.0,686.0,168.0,460.0,157.0,312.0,517.0,253.0,517.0,38.0,441.0
2023,6,13,4806.0,1994.0,853.0,1595.0,254.0,483.0,92.0,356.0,812.0,180.0,459.0,149.0,297.0,514.0,268.0,514.0,14.0,444.0
2023,6,14,4723.0,1924.0,839.0,1628.0,299.0,439.0,97.0,401.0,707.0,172.0,454.0,163.0,296.0,525.0,256.0,525.0,13.0,463.0
2023,6,15,4708.0,1904.0,851.0,1574.0,226.0,433.0,98.0,382.0,748.0,159.0,456.0,143.0,307.0,503.0,249.0,503.0,32.0,418.0
2023,6,16,4726.0,1905.0,825.0,1621.0,331.0,493.0,102.0,407.0,681.0,154.0,458.0,152.0,285.0,506.0,282.0,506.0,32.0,437.0
2023,6,17,3332.0,1281.0,562.0,1210.0,161.0,315.0,42.0,247.0,539.0,133.0,364.0,110.0,160.0,374.0,208.0,374.0,35.0,318.0
2023,6,18,3082.0,1219.0,442.0,1191.0,101.0,323.0,49.0,281.0,501.0,129.0,256.0,99.0,144.0,401.0,215.0,401.0,26.0,273.0
2023,6,19,5499.0,2114.0,999.0,1987.0,270.0,508.0,126.0,415.0,755.0,210.0,578.0,168.0,325.0,611.0,334.0,611.0,43.0,560.0
2023,6,20,4387.0,1740.0,783.0,1563.0,242.0,419.0,99.0,336.0,663.0,161.0,431.0,138.0,274.0,500.0,248.0,500.0,40.0,421.0
2023,6,21,4578.0,1828.0,839.0,1667.0,238.0,452.0,102.0,353.0,709.0,157.0,448.0,144.0,274.0,503.0,253.0,503.0,38.0,465.0
2023,6,22,4725.0,1861.0,826.0,1689.0,280.0,437.0,100.0,359.0,739.0,177.0,450.0,149.0,294.0,543.0,267.0,543.0,42.0,473.0
2023,6,23,4718.0,1857.0,826.0,1671.0,249.0,438.0,111.0,321.0,739.0,159.0,450.0,147.0,275.0,518.0,286.0,518.0,43.0,443.0
2023,6,24,3091.0,1188.0,600.0,1248.0,119.0,332.0,39.0,222.0,486.0,119.0,359.0,109.0,183.0,392.0,241.0,392.0,38.0,324.0
2023,6,25,3191.0,1295.0,519.0,1351.0,108.0,341.0,40.0,334.0,496.0,131.0,297.0,119.0,168.0,420.0,250.0,420.0,37.0,341.0
2023,6,26,5034.0,1995.0,919.0,1753.0,268.0,472.0,112.0,431.0,707.0,180.0,484.0,163.0,315.0,541.0,292.0,541.0,38.0,456.0
2023,6,27,5217.0,2024.0,994.0,1840.0,255.0,475.0,112.0,379.0,793.0,183.0,588.0,160.0,318.0,536.0,304.0,536.0,38.0,490.0
2023,6,28,5237.0,2105.0,929.0,1856.0,323.0,485.0,101.0,421.0,750.0,176.0,501.0,161.0,332.0,539.0,341.0,539.0,40.0,520.0
2023,6,29,4742.0,1833.0,873.0,1731.0,246.0,452.0,101.0,338.0,723.0,167.0,511.0,158.0,313.0,512.0,322.0,512.0,40.0,434.0
2023,6,30,4933.0,1876.0,892.0,1822.0,247.0,467.0,102.0,335.0,706.0,171.0,479.0,164.0,297.0,525.0,342.0,525.0,39.0,471.0
2023,7,1,3488.0,1370.0,626.0,1362.0,130.0,339.0,47.0,280.0,561.0,132.0,374.0,106.0,190.0,373.0,282.0,373.0,39.0,341.0
2023,7,2,3214.0,1299.0,493.0,1343.0,114.0,317.0,47.0,344.0,503.0,135.0,275.0,96.0,163.0,392.0,280.0,392.0,11.0,302.0
2023,7,3,6026.0,2303.0,1000.0,2190.0,304.0,570.0,122.0,502.0,906.0,204.0,568.0,187.0,381.0,676.0,336.0,676.0,40.0,634.0
2023,7,4,5302.0,2150.0,930.0,1856.0,298.0,503.0,120.0,399.0,839.0,178.0,533.0,166.0,304.0,564.0,323.0,564.0,37.0,492.0
2023,7,5,5177.0,2032.0,907.0,1849.0,325.0,493.0,109.0,385.0,783.0,172.0,491.0,156.0,309.0,551.0,307.0,551.0,39.0,520.0
2023,7,6,5653.0,2161.0,1000.0,2061.0,271.0,524.0,112.0,419.0,797.0,183.0,603.0,176.0,348.0,622.0,312.0,622.0,39.0,607.0
2023,7,7,5373.0,2044.0,970.0,1949.0,241.0,529.0,114.0,358.0,792.0,190.0,500.0,171.0,338.0,617.0,337.0,617.0,40.0,512.0
2023,7,8,3447.0,1310.0,618.0,1302.0,126.0,337.0,57.0,272.0,563.0,143.0,375.0,113.0,183.0,420.0,243.0,420.0,11.0,310.0
2023,7,9,3364.0,1324.0,569.0,1249.0,106.0,313.0,58.0,327.0,635.0,128.0,377.0,103.0,165.0,389.0,220.0,389.0,26.0,299.0
2023,7,10,5777.0,2263.0,1000.0,2038.0,278.0,531.0,121.0,461.0,860.0,214.0,520.0,171.0,392.0,662.0,299.0,662.0,40.0,564.0
2023,7,11,5231.0,2081.0,885.0,1843.0,264.0,499.0,106.0,442.0,771.0,174.0,471.0,178.0,316.0,585.0,290.0,585.0,37.0,483.0
2023,7,12,5525.0,2191.0,988.0,1967.0,293.0,548.0,111.0,434.0,803.0,185.0,520.0,174.0,360.0,599.0,309.0,599.0,40.0,566.0
2023,7,13,5085.0,2038.0,914.0,1831.0,291.0,475.0,106.0,318.0,894.0,178.0,465.0,166.0,342.0,548.0,295.0,548.0,37.0,441.0
2023,7,14,4975.0,2008.0,916.0,1827.0,271.0,481.0,77.0,295.0,894.0,162.0,465.0,155.0,329.0,534.0,321.0,534.0,37.0,443.0
2023,7,15,3471.0,1408.0,620.0,1259.0,117.0,321.0,49.0,263.0,749.0,997.0,368.0,100.0,199.0,392.0,234.0,392.0,25.0,295.0
2023,7,16,3010.0,1149.0,581.0,1229.0,103.0,282.0,40.0,278.0,476.0,118.0,372.0,94.0,147.0,379.0,223.0,379.0,36.0,289.0
2023,7,17,5108.0,1992.0,884.0,1916.0,279.0,455.0,111.0,379.0,780.0,179.0,478.0,154.0,323.0,590.0,287.0,590.0,40.0,526.0
2023,7,18,4896.0,1868.0,883.0,1792.0,252.0,467.0,96.0,323.0,736.0,172.0,483.0,135.0,344.0,567.0,300.0,567.0,40.0,458.0
2023,7,19,5555.0,2213.0,987.0,2056.0,285.0,552.0,110.0,388.0,799.0,195.0,515.0,173.0,369.0,593.0,333.0,593.0,42.0,544.0
2023,7,20,5610.0,2176.0,1000.0,2083.0,280.0,527.0,116.0,452.0,850.0,193.0,532.0,173.0,360.0,602.0,382.0,602.0,38.0,563.0
2023,7,21,5623.0,2211.0,1000.0,2047.0,276.0,544.0,113.0,403.0,850.0,194.0,508.0,203.0,353.0,630.0,325.0,630.0,44.0,538.0
2023,7,22,3624.0,1342.0,715.0,1338.0,140.0,323.0,53.0,250.0,635.0,140.0,418.0,135.0,219.0,403.0,261.0,403.0,26.0,318.0
2023,7,23,3137.0,1199.0,606.0,1298.0,112.0,317.0,49.0,272.0,505.0,123.0,390.0,93.0,161.0,397.0,259.0,397.0,24.0,304.0
2023,7,24,5721.0,2180.0,1000.0,2129.0,269.0,563.0,119.0,395.0,802.0,198.0,533.0,211.0,391.0,627.0,348.0,627.0,40.0,571.0
2023,7,25,5701.0,2255.0,999.0,2061.0,269.0,563.0,115.0,442.0,826.0,218.0,512.0,194.0,357.0,632.0,387.0,632.0,41.0,563.0
2023,7,26,5916.0,2381.0,1000.0,2179.0,264.0,590.0,114.0,479.0,956.0,206.0,540.0,972.0,402.0,674.0,350.0,674.0,42.0,636.0
2023,7,27,6239.0,2516.0,1000.0,2252.0,275.0,647.0,117.0,478.0,940.0,203.0,553.0,201.0,394.0,688.0,354.0,688.0,43.0,639.0
2023,7,28,6092.0,2405.0,1000.0,2235.0,295.0,621.0,122.0,443.0,907.0,211.0,527.0,203.0,369.0,689.0,378.0,689.0,42.0,600.0
2023,7,29,4111.0,1581.0,732.0,1506.0,126.0,416.0,60.0,300.0,681.0,162.0,420.0,156.0,207.0,466.0,275.0,466.0,38.0,367.0
2023,7,30,3905.0,1588.0,700.0,1555.0,123.0,393.0,67.0,353.0,652.0,158.0,447.0,118.0,186.0,492.0,283.0,492.0,45.0,367.0
2023,7,31,6279.0,2485.0,1000.0,2288.0,276.0,596.0,123.0,504.0,979.0,233.0,624.0,214.0,443.0,694.0,352.0,694.0,41.0,649.0
2023,8,1,6479.0,2545.0,1000.0,2383.0,295.0,650.0,125.0,539.0,876.0,215.0,572.0,220.0,429.0,714.0,377.0,714.0,44.0,673.0
2023,8,2,6251.0,2495.0,1000.0,2260.0,298.0,603.0,128.0,506.0,933.0,216.0,598.0,228.0,393.0,695.0,362.0,695.0,43.0,619.0
2023,8,3,6275.0,2493.0,1000.0,2275.0,290.0,594.0,137.0,479.0,999.0,211.0,554.0,231.0,409.0,708.0,357.0,708.0,45.0,646.0
2023,8,4,6319.0,2476.0,1000.0,2267.0,275.0,612.0,144.0,513.0,911.0,200.0,548.0,237.0,424.0,723.0,357.0,723.0,45.0,607.0
2023,8,5,4143.0,1583.0,825.0,1554.0,124.0,408.0,58.0,309.0,687.0,133.0,417.0,155.0,290.0,516.0,298.0,516.0,29.0,357.0
2023,8,6,3995.0,1533.0,744.0,1600.0,137.0,404.0,55.0,372.0,593.0,133.0,437.0,157.0,238.0,527.0,309.0,527.0,42.0,380.0
2023,8,7,6685.0,2598.0,1000.0,2419.0,299.0,665.0,154.0,518.0,995.0,216.0,587.0,224.0,472.0,728.0,396.0,728.0,44.0,677.0
2023,8,8,6838.0,2673.0,1000.0,2498.0,315.0,657.0,137.0,523.0,965.0,231.0,656.0,231.0,450.0,744.0,404.0,744.0,44.0,700.0
2023,8,9,6586.0,2541.0,1000.0,2346.0,314.0,626.0,127.0,502.0,942.0,222.0,655.0,221.0,433.0,723.0,369.0,723.0,42.0,635.0
2023,8,10,5088.0,1972.0,950.0,1796.0,265.0,454.0,120.0,353.0,809.0,153.0,482.0,204.0,338.0,547.0,318.0,547.0,39.0,456.0
2023,8,11,5144.0,1976.0,952.0,1855.0,277.0,476.0,107.0,357.0,795.0,179.0,484.0,168.0,344.0,582.0,310.0,582.0,40.0,498.0
2023,8,12,3395.0,1266.0,657.0,1334.0,109.0,324.0,49.0,277.0,591.0,114.0,413.0,131.0,203.0,411.0,240.0,411.0,16.0,305.0
2023,8,13,3511.0,1317.0,681.0,1449.0,115.0,340.0,59.0,333.0,547.0,127.0,426.0,138.0,168.0,436.0,277.0,436.0,27.0,338.0
2023,8,14,6135.0,2322.0,1000.0,2221.0,313.0,554.0,104.0,473.0,876.0,205.0,645.0,199.0,432.0,706.0,360.0,706.0,39.0,615.0
2023,8,15,3937.0,1478.0,831.0,1596.0,137.0,406.0,62.0,284.0,595.0,144.0,458.0,165.0,256.0,477.0,285.0,477.0,41.0,400.0
2023,8,16,5996.0,2305.0,1000.0,2216.0,289.0,579.0,113.0,406.0,822.0,200.0,631.0,187.0,391.0,653.0,374.0,653.0,42.0,600.0
2023,8,17,6257.0,2491.0,1000.0,2153.0,292.0,610.0,98.0,428.0,999.0,192.0,621.0,205.0,416.0,662.0,351.0,662.0,43.0,616.0
2023,8,18,6366.0,2474.0,1000.0,2178.0,311.0,599.0,95.0,482.0,948.0,206.0,639.0,213.0,460.0,684.0,342.0,684.0,47.0,603.0
2023,8,19,4042.0,1535.0,765.0,1495.0,125.0,375.0,47.0,336.0,684.0,137.0,427.0,143.0,252.0,464.0,272.0,464.0,40.0,394.0
2023,8,20,3680.0,1411.0,695.0,1471.0,114.0,353.0,53.0,337.0,563.0,144.0,444.0,112.0,186.0,472.0,295.0,472.0,40.0,348.0
2023,8,21,6404.0,2524.0,1000.0,2261.0,289.0,580.0,141.0,504.0,969.0,211.0,634.0,220.0,443.0,699.0,366.0,699.0,43.0,641.0
2023,8,22,6082.0,2336.0,1000.0,2183.0,293.0,604.0,135.0,431.0,849.0,180.0,625.0,207.0,398.0,717.0,335.0,717.0,43.0,599.0
2023,8,23,5260.0,2060.0,988.0,1838.0,258.0,518.0,101.0,383.0,867.0,158.0,510.0,205.0,346.0,566.0,306.0,566.0,39.0,512.0
2023,8,24,3352.0,1284.0,532.0,1218.0,168.0,258.0,55.0,182.0,644.0,125.0,335.0,86.0,136.0,368.0,238.0,368.0,25.0,291.0
2023,8,25,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,8,26,,,,,,,,,,,,,,,,,,
2023,8,27,,,,,,,,,,,,,,,,,,
2023,8,28,,,,,,,,,,,,,,,,,,
2023,8,29,,,,,,,,,,,,,,,,,,
2023,8,30,,,,,,,,,,,,,,,,,,
2023,8,31,,,,,,,,,,,,,,,,,,
2023,9,1,5455.0,23186.0,2281.0,2868.0,1826.0,1934.0,1717.0,1937.0,2284.0,1802.0,1987.0,1778.0,1888.0,2055.0,1858.0,2055.0,1679.0,1968.0
2023,9,2,6861.0,24592.0,3688.0,4275.0,3232.0,3340.0,3123.0,3343.0,3690.0,3208.0,3394.0,3185.0,3295.0,3462.0,3265.0,3462.0,3086.0,3374.0
2023,9,3,8268.0,25999.0,5094.0,5681.0,4639.0,4747.0,4530.0,4749.0,5096.0,4614.0,4800.0,4591.0,4701.0,4868.0,4671.0,4868.0,4492.0,4781.0
2023,9,4,9674.0,27405.0,6500.0,7087.0,6045.0,6153.0,5936.0,6156.0,6503.0,6021.0,6206.0,5997.0,6107.0,6274.0,6077.0,6274.0,5898.0,6187.0
2023,9,5,10000.0,28811.0,7907.0,8494.0,7451.0,7559.0,7342.0,7562.0,7909.0,7427.0,7613.0,7404.0,7514.0,7681.0,7484.0,7681.0,7305.0,7593.0
2023,9,6,2486.0,30217.0,9313.0,9900.0,8857.0,8965.0,8748.0,8968.0,9315.0,8833.0,9019.0,8810.0,8920.0,9087.0,8890.0,9087.0,8711.0,9000.0
2023,9,7,3892.0,31624.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
2023,9,8,5299.0,33031.0,2125.0,2712.0,1670.0,1778.0,1561.0,1781.0,2127.0,1645.0,1831.0,1622.0,1732.0,1899.0,1702.0,1899.0,1523.0,1812.0
2023,9,9,6706.0,34438.0,3533.0,4119.0,3077.0,3185.0,2968.0,3188.0,3535.0,3053.0,3238.0,3029.0,3139.0,3306.0,3109.0,3306.0,2930.0,3219.0
2023,9,10,8113.0,35845.0,4940.0,5527.0,4484.0,4592.0,4375.0,4595.0,4942.0,4460.0,4646.0,4437.0,4547.0,4714.0,4517.0,4714.0,4338.0,4627.0
2023,9,11,9521.0,37253.0,6347.0,6934.0,5892.0,6000.0,5783.0,6003.0,6350.0,5868.0,6053.0,5844.0,5954.0,6121.0,5924.0,6121.0,5745.0,6034.0
2023,9,12,10000.0,38660.0,7755.0,8342.0,7299.0,7407.0,7190.0,7410.0,7757.0,7275.0,7461.0,7252.0,7362.0,7529.0,7332.0,7529.0,7153.0,7441.0
2023,9,13,2334.0,40067.0,9162.0,9749.0,8706.0,8814.0,8597.0,8817.0,9164.0,8682.0,8868.0,8659.0,8769.0,8936.0,8739.0,8936.0,8560.0,8849.0
2023,9,14,3742.0,41475.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9967.0,10000.0
2023,9,15,5146.0,42879.0,1972.0,2559.0,1517.0,1625.0,1408.0,1628.0,1975.0,1493.0,1678.0,1469.0,1579.0,1746.0,1549.0,1746.0,10000.0,1659.0
2023,9,16,6553.0,44286.0,3380.0,3967.0,2924.0,3032.0,2815.0,3035.0,3382.0,2900.0,3086.0,2877.0,2987.0,3154.0,2957.0,3154.0,2778.0,3067.0
2023,9,17,7958.0,45691.0,4785.0,5372.0,4329.0,4437.0,4220.0,4440.0,4787.0,4305.0,4491.0,4282.0,4392.0,4558.0,4361.0,4558.0,4182.0,4471.0
