year,month,day,정석학술정보관,본관,5호남관,김현태 인하드림센터,"9호관,평생교육원",60주년,서호관,하이테크센터,로스쿨관,학생회관,"2호남관, 4호관","2호북관,2북신관",인하드림센터 3관,5호동관
2022,12,21,0.0918006855796255,0.5052721631543328,0.22485512125718052,2.117135684040919,0.3503644991541075,0.3442420075893498,0.6609570775973349,0.39681061913214744,0.9520188291380244,0.5520540750382499,0.43452781757076275,0.5217416172500636,4.495183351961254,0.4781486659199852
2022,12,22,0.1477284878712127,0.5859586723348402,0.25878135718400336,2.4633716790946902,0.39759929545404843,0.38709322792010553,0.7680891685282092,0.45975045664714104,1.1061117985629108,0.6343261806713201,0.49620625507681027,0.5957994944045492,5.23338123370057,0.5450229863444491
2022,12,23,0.20369664211250527,0.08168263892347673,0.03778207814886449,2.4980952024081637,0.06293996847037586,0.06441231312590556,0.7729588090250671,0.06445701402192917,1.1117818861824411,0.09349967903095258,0.07586993640124429,0.09109774269445556,5.3222630262387565,0.08420605139021739
2022,12,24,0.2595840924543872,0.16289651090908558,0.07364917425456735,0.6574986572738287,0.11804723082030698,0.11806343451563218,0.20931724548398817,0.12817842731322293,0.302404673041624,0.18141728767199755,0.1445945027293825,0.1736159726694856,1.3853850657299482,0.15969173499892358
2022,12,25,0.31551189474597435,0.24411038289469444,0.10951627036027022,1.0037346523276,0.1731544931702381,0.1717145559053588,0.31644933641486245,0.19185386555885198,0.45638646427789215,0.2692714636949754,0.2133686896830284,0.25619378259395614,2.12305072116664,0.23523192090626424
2022,12,26,0.3714396970375616,0.3253242548803033,0.14538336646597308,1.3499706473813717,0.22826175552016922,0.22536567729508541,0.4235814273457368,0.2555752788501457,0.6104794337027785,0.3571890723360203,0.2821428766366743,0.33877159251842665,2.8607163766033317,0.3107721068136049
2022,12,27,0.40351949705329887,0.4065381268659122,0.18125046257167596,1.6962066424351432,0.2833690178701003,0.27901679868481205,0.5307135182766111,0.3193426671871042,0.7645724031276648,0.4451066809770653,0.3509170635903202,0.42134940244289715,3.598382032040023,0.3863122927209455
2022,12,28,0.07973545261773185,0.48775199885152104,0.2171175586773788,2.0424426374889144,0.33847628022003146,0.33266792007453866,0.6378456092074853,0.38301810543273324,0.9186653725525512,0.5330242896181102,0.4196912505439661,0.5039272123673676,4.336047687476715,0.4618524786282862
2022,12,29,0.13566325490931908,0.5689658708371299,0.2529846547830817,2.3886786325426863,0.39358354256996253,0.3862803321414733,0.7449004042574572,0.44673951872402695,1.0727583419774376,0.6209418982591552,0.488465437497612,0.5865050222918381,5.073713342913407,0.5373926645356268
2022,12,30,0.1915910572009063,0.5859586723348402,0.25878135718400336,2.4980952024081637,0.39759929545404843,0.38709322792010553,0.7729588090250671,0.45975045664714104,1.1117818861824411,0.6343261806713201,0.49620625507681027,0.5957994944045492,5.3222630262387565,0.5450229863444491
